_time;dvc_name;src_ip;dest_ip;dest_port;application
2026-06-17T10:10:39.100+0000;IE1ENSFW01;10.204.249.212;10.175.217.245;10008;web-browsing
2026-06-17T12:27:10.100+0000;IE1ENSFW01;10.204.249.245;10.175.218.214;10009;web-browsing
2026-06-17T11:14:46.100+0000;IE1ENSFW01;10.204.249.245;10.175.217.101;40080;web-browsing
2026-06-17T11:06:33.100+0000;IE1ENSFW01;10.204.249.245;10.175.216.101;10014;web-browsing
2026-06-17T11:02:37.100+0000;IE1ENSFW01;10.204.249.245;10.175.217.36;40081;web-browsing
2026-06-17T10:32:07.100+0000;IE1ENSFW01;10.204.249.245;10.175.217.82;10003;web-browsing
2026-06-17T10:30:26.100+0000;IE1ENSFW01;10.204.249.245;10.175.217.124;10001;web-browsing
2026-06-17T10:19:21.100+0000;IE1ENSFW01;10.204.249.245;10.175.217.149;10001;web-browsing
2026-06-17T10:16:19.100+0000;IE1ENSFW01;10.204.249.245;10.175.217.245;10006;web-browsing
2026-06-17T12:27:02.100+0000;IE1ENSFW01;10.204.249.140;10.175.218.214;10008;web-browsing
2026-06-17T11:16:06.100+0000;IE1ENSFW01;10.204.249.140;10.175.217.101;40080;web-browsing
2026-06-17T11:02:44.100+0000;IE1ENSFW01;10.204.249.140;10.175.216.101;3000;web-browsing
2026-06-17T10:32:30.100+0000;IE1ENSFW01;10.204.249.140;10.175.217.82;10009;web-browsing
2026-06-17T10:22:55.100+0000;IE1ENSFW01;10.204.249.140;10.175.217.124;10011;web-browsing
2026-06-17T10:18:47.100+0000;IE1ENSFW01;10.204.249.140;10.175.217.245;8580;web-browsing
2026-06-17T10:10:07.100+0000;IE1ENSFW01;10.204.249.140;10.175.217.149;8580;web-browsing
2026-06-17T12:26:51.100+0000;IE1ENSFW01;10.204.249.163;10.175.218.214;10001;web-browsing
2026-06-17T11:16:20.100+0000;IE1ENSFW01;10.204.249.163;10.175.217.101;10010;web-browsing
2026-06-17T11:06:52.100+0000;IE1ENSFW01;10.204.249.163;10.175.216.101;8580;web-browsing
2026-06-17T11:00:35.100+0000;IE1ENSFW01;10.204.249.163;10.175.217.36;10010;web-browsing
2026-06-17T10:31:51.100+0000;IE1ENSFW01;10.204.249.163;10.175.217.82;8830;web-browsing
2026-06-17T10:27:25.100+0000;IE1ENSFW01;10.204.249.163;10.175.217.124;10002;web-browsing
2026-06-17T10:15:34.100+0000;IE1ENSFW01;10.204.249.163;10.175.217.149;10004;web-browsing
2026-06-17T10:10:06.100+0000;IE1ENSFW01;10.204.249.163;10.175.217.245;10009;web-browsing
2026-06-17T12:26:47.100+0000;IE1ENSFW01;10.204.249.246;10.175.218.214;40081;web-browsing
